cons_id,party_id,party_list_vote,party_list_vote_percent,mp_app_rank,mp_app_vote,mp_app_vote_percent
BKK_9,751,49,0.04546,0,0,0.0
BKK_9,752,13,0.01206,0,0,0.0
BKK_9,755,7,0.00649,0,0,0.0
BKK_9,758,46,0.04267,0,0,0.0
BKK_9,761,43,0.03989,0,0,0.0
BKK_9,762,1440,1.33587,7,2026,1.87949
BKK_9,763,21360,19.81539,3,18866,17.50174
BKK_9,764,22,0.02041,0,0,0.0
BKK_9,765,18,0.0167,0,0,0.0
BKK_9,767,10,0.00928,0,0,0.0
BKK_9,768,16,0.01484,0,0,0.0
BKK_9,769,432,0.40076,11,466,0.4323
BKK_9,770,5,0.00464,0,0,0.0
BKK_9,771,18,0.0167,0,0,0.0
BKK_9,773,59,0.05473,0,0,0.0
BKK_9,774,11,0.0102,0,0,0.0
BKK_9,775,20,0.01855,0,0,0.0
BKK_9,776,77,0.07143,0,0,0.0
BKK_9,777,32,0.02969,0,0,0.0
BKK_9,778,37,0.03432,0,0,0.0
BKK_9,779,79,0.07329,0,0,0.0
BKK_9,780,44,0.04082,0,0,0.0
BKK_9,781,46,0.04267,0,0,0.0
BKK_9,783,2,0.00186,0,0,0.0
BKK_9,784,74,0.06865,0,0,0.0
BKK_9,786,132,0.12245,0,0,0.0
BKN_1,701,343,0.45321,8,291,0.3845
BKN_1,702,239,0.3158,11,0,0.0
BKN_1,703,15,0.01982,0,0,0.0
BKN_1,705,35797,47.29923,2,25007,33.0422
BKN_1,706,64,0.08456,0,0,0.0
BKN_1,707,43,0.05682,0,0,0.0
BKN_1,708,93,0.12288,0,0,0.0
BKN_1,709,4382,5.79002,1,25295,33.42274
BKN_1,710,2,0.00264,0,0,0.0
BKN_1,712,101,0.13345,0,0,0.0
BKN_1,714,174,0.22991,0,0,0.0
BKN_1,715,9,0.01189,0,0,0.0
BKN_1,717,9,0.01189,0,0,0.0
BKN_1,718,20,0.02643,0,0,0.0
BKN_1,719,561,0.74126,7,391,0.51664
BKN_1,721,95,0.12553,0,0,0.0
BKN_1,722,13,0.01718,0,0,0.0
BKN_1,723,6,0.00793,0,0,0.0
BKN_1,724,30,0.03964,0,0,0.0
BKN_1,725,19,0.02511,0,0,0.0
BKN_1,726,23994,31.70371,3,17325,22.89184
BKN_1,727,132,0.17441,0,0,0.0
BKN_1,728,13,0.01718,0,0,0.0
BKN_1,729,9,0.01189,0,0,0.0
BKN_1,731,131,0.17309,0,0,0.0
BKN_1,732,61,0.0806,0,0,0.0
BKN_1,733,22,0.02907,0,0,0.0
BKN_1,734,49,0.06474,0,0,0.0
BKN_1,736,215,0.28408,0,0,0.0
BKN_1,737,6,0.00793,0,0,0.0
BKN_1,738,253,0.33429,0,0,0.0
BKN_1,739,10,0.01321,0,0,0.0
BKN_1,740,48,0.06342,0,0,0.0
BKN_1,741,13,0.01718,0,0,0.0
BKN_1,742,9,0.01189,10,74,0.09778
BKN_1,743,247,0.32637,5,746,0.9857
BKN_1,745,15,0.01982,0,0,0.0
BKN_1,747,103,0.1361,0,0,0.0
BKN_1,748,111,0.14667,0,0,0.0
BKN_1,749,21,0.02775,0,0,0.0
BKN_1,750,35,0.04625,0,0,0.0
BKN_1,751,5,0.00661,0,0,0.0
BKN_1,752,143,0.18895,0,0,0.0
BKN_1,755,36,0.04757,0,0,0.0
BKN_1,758,106,0.14006,0,0,0.0
BKN_1,761,253,0.33429,0,0,0.0
BKN_1,762,846,1.11784,4,2239,2.95843
BKN_1,763,1575,2.08108,6,666,0.88
BKN_1,764,63,0.08324,0,0,0.0
BKN_1,765,17,0.02246,0,0,0.0
BKN_1,767,16,0.02114,0,0,0.0
BKN_1,768,23,0.03039,0,0,0.0
BKN_1,769,81,0.10703,9,207,0.27351
BKN_1,770,7,0.00925,0,0,0.0
BKN_1,771,71,0.09381,0,0,0.0
BKN_1,773,149,0.19688,0,0,0.0
BKN_1,774,9,0.01189,0,0,0.0
BKN_1,775,12,0.01586,0,0,0.0
BKN_1,776,1111,1.46798,0,0,0.0
BKN_1,777,48,0.06342,0,0,0.0
BKN_1,778,141,0.18631,0,0,0.0
BKN_1,779,114,0.15063,0,0,0.0
BKN_1,780,63,0.08324,0,0,0.0
BKN_1,781,144,0.19027,0,0,0.0
BKN_1,783,6,0.00793,0,0,0.0
BKN_1,784,125,0.16516,0,0,0.0
BKN_1,786,53,0.07003,0,0,0.0
BKN_2,701,250,0.32705,11,130,0.17007
BKN_2,702,217,0.28388,0,0,0.0
BKN_2,703,21,0.02747,0,0,0.0
BKN_2,705,34191,44.72861,2,18713,24.48032
BKN_2,706,35,0.04579,0,0,0.0
BKN_2,707,56,0.07326,0,0,0.0
BKN_2,708,1334,1.74514,0,0,0.0
BKN_2,709,2915,3.8134,1,26541,34.7209
BKN_2,710,5,0.00654,0,0,0.0
BKN_2,712,334,0.43694,0,0,0.0
BKN_2,714,47,0.06149,0,0,0.0
BKN_2,715,8,0.01047,0,0,0.0
BKN_2,717,7,0.00916,0,0,0.0
BKN_2,718,25,0.0327,0,0,0.0
BKN_2,719,590,0.77184,7,772,1.00993
BKN_2,721,93,0.12166,0,0,0.0
BKN_2,722,21,0.02747,0,0,0.0
BKN_2,723,11,0.01439,0,0,0.0
BKN_2,724,31,0.04055,0,0,0.0
BKN_2,725,23,0.03009,0,0,0.0
BKN_2,726,24533,32.09403,3,16568,21.67423
BKN_2,727,245,0.32051,0,0,0.0
BKN_2,728,17,0.02224,0,0,0.0
BKN_2,729,17,0.02224,0,0,0.0
BKN_2,731,62,0.08111,0,0,0.0
BKN_2,732,38,0.04971,0,0,0.0
BKN_2,733,41,0.05364,0,0,0.0
BKN_2,734,95,0.12428,0,0,0.0
BKN_2,736,243,0.31789,0,0,0.0
BKN_2,737,10,0.01308,0,0,0.0
BKN_2,738,259,0.33882,0,0,0.0
BKN_2,739,15,0.01962,8,438,0.57299
BKN_2,740,75,0.09811,0,0,0.0
BKN_2,741,25,0.0327,0,0,0.0
BKN_2,742,57,0.07457,12,128,0.16745
BKN_2,743,565,0.73913,4,6350,8.30706
BKN_2,745,20,0.02616,0,0,0.0
BKN_2,747,275,0.35975,0,0,0.0
BKN_2,748,120,0.15698,0,0,0.0
BKN_2,749,27,0.03532,0,0,0.0
BKN_2,750,33,0.04317,0,0,0.0
BKN_2,751,11,0.01439,0,0,0.0
BKN_2,752,227,0.29696,0,0,0.0
BKN_2,755,24,0.0314,0,0,0.0
BKN_2,758,132,0.17268,0,0,0.0
BKN_2,761,243,0.31789,0,0,0.0
BKN_2,762,1132,1.48088,5,2068,2.70535
BKN_2,763,1437,1.87988,6,773,1.01124
BKN_2,764,68,0.08896,0,0,0.0
BKN_2,765,15,0.01962,0,0,0.0
BKN_2,767,25,0.0327,0,0,0.0
BKN_2,768,26,0.03401,0,0,0.0
BKN_2,769,114,0.14913,10,218,0.28519
BKN_2,770,16,0.02093,0,0,0.0
BKN_2,771,81,0.10596,0,0,0.0
BKN_2,773,135,0.17661,0,0,0.0
BKN_2,774,84,0.10989,0,0,0.0
BKN_2,775,28,0.03663,0,0,0.0
BKN_2,776,498,0.65148,0,0,0.0
BKN_2,777,59,0.07718,0,0,0.0
BKN_2,778,1109,1.45079,0,0,0.0
BKN_2,779,408,0.53374,9,353,0.46179
BKN_2,780,93,0.12166,0,0,0.0
BKN_2,781,165,0.21585,0,0,0.0
BKN_2,783,8,0.01047,0,0,0.0
BKN_2,784,178,0.23286,0,0,0.0
BKN_2,786,57,0.07457,0,0,0.0
BKN_3,701,371,0.46592,8,377,0.47345
BKN_3,702,238,0.29889,0,0,0.0
BKN_3,703,20,0.02512,0,0,0.0
BKN_3,705,36141,45.3873,1,30277,38.02306
BKN_3,706,71,0.08916,0,0,0.0
BKN_3,707,59,0.07409,0,0,0.0
BKN_3,708,88,0.11051,0,0,0.0
BKN_3,709,4274,5.36746,3,19239,24.1611
BKN_3,710,4,0.00502,0,0,0.0
BKN_3,712,217,0.27252,0,0,0.0
BKN_3,714,73,0.09168,0,0,0.0
BKN_3,715,9,0.0113,0,0,0.0
BKN_3,717,6,0.00754,0,0,0.0
BKN_3,718,21,0.02637,0,0,0.0
BKN_3,719,506,0.63545,6,638,0.80123
BKN_3,721,90,0.11303,0,0,0.0
BKN_3,722,10,0.01256,11,0,0.0
BKN_3,723,1,0.00126,0,0,0.0
BKN_3,724,26,0.03265,0,0,0.0
BKN_3,725,17,0.02135,0,0,0.0
BKN_3,726,26014,32.66941,2,21524,27.03069
BKN_3,727,165,0.20721,0,0,0.0
BKN_3,728,12,0.01507,0,0,0.0
BKN_3,729,14,0.01758,0,0,0.0
BKN_3,731,75,0.09419,0,0,0.0
BKN_3,732,71,0.08916,0,0,0.0
BKN_3,733,18,0.02261,0,0,0.0
BKN_3,734,130,0.16326,0,0,0.0
BKN_3,736,243,0.30517,0,0,0.0
BKN_3,737,7,0.00879,0,0,0.0
BKN_3,738,267,0.33531,0,0,0.0
BKN_3,739,10,0.01256,0,0,0.0
BKN_3,740,45,0.05651,0,0,0.0
BKN_3,741,24,0.03014,0,0,0.0
BKN_3,742,13,0.01633,0,0,0.0
BKN_3,743,247,0.31019,9,160,0.20093
BKN_3,745,17,0.02135,0,0,0.0
BKN_3,747,1059,1.32993,0,0,0.0
BKN_3,748,111,0.1394,0,0,0.0
BKN_3,749,24,0.03014,0,0,0.0
BKN_3,750,24,0.03014,0,0,0.0
BKN_3,751,7,0.00879,0,0,0.0
BKN_3,752,172,0.216,0,0,0.0
BKN_3,755,26,0.03265,0,0,0.0
BKN_3,758,93,0.11679,0,0,0.0
BKN_3,761,155,0.19466,0,0,0.0
BKN_3,762,759,0.95318,4,1445,1.81469
BKN_3,763,1556,1.95409,5,1219,1.53087
BKN_3,764,88,0.11051,0,0,0.0
BKN_3,765,23,0.02888,0,0,0.0
BKN_3,767,18,0.02261,0,0,0.0
BKN_3,768,28,0.03516,0,0,0.0
BKN_3,769,115,0.14442,7,378,0.47471
BKN_3,770,13,0.01633,0,0,0.0
BKN_3,771,93,0.11679,0,0,0.0
BKN_3,773,134,0.16828,0,0,0.0
BKN_3,774,5,0.00628,10,137,0.17205
BKN_3,775,33,0.04144,0,0,0.0
BKN_3,776,168,0.21098,0,0,0.0
BKN_3,777,62,0.07786,0,0,0.0
BKN_3,778,1315,1.65143,0,0,0.0
BKN_3,779,67,0.08414,0,0,0.0
BKN_3,780,70,0.08791,0,0,0.0
BKN_3,781,137,0.17205,0,0,0.0
BKN_3,783,9,0.0113,0,0,0.0
BKN_3,784,276,0.34661,0,0,0.0
BKN_3,786,64,0.08037,0,0,0.0
BRM_1,701,540,0.59642,7,654,0.72233
BRM_1,702,115,0.12702,0,0,0.0
BRM_1,703,9,0.00994,0,0,0.0
BRM_1,705,17053,18.83477,3,11054,12.20897
BRM_1,706,121,0.13364,0,0,0.0
BRM_1,707,56,0.06185,0,0,0.0
BRM_1,708,94,0.10382,0,0,0.0
BRM_1,709,22123,24.4345,1,36707,40.5423
BRM_1,710,11,0.01215,0,0,0.0
BRM_1,712,405,0.44732,0,0,0.0
BRM_1,714,569,0.62845,0,0,0.0
BRM_1,715,23,0.0254,0,0,0.0
BRM_1,717,17,0.01878,0,0,0.0
BRM_1,718,13,0.01436,0,0,0.0
BRM_1,719,543,0.59973,6,683,0.75436
BRM_1,721,56,0.06185,0,0,0.0
BRM_1,722,13,0.01436,0,0,0.0
BRM_1,723,2,0.00221,0,0,0.0
BRM_1,724,18,0.01988,0,0,0.0
BRM_1,725,9,0.00994,0,0,0.0
BRM_1,726,30343,33.51336,2,28324,31.28341
BRM_1,727,354,0.39099,0,0,0.0
BRM_1,728,51,0.05633,0,0,0.0
BRM_1,729,14,0.01546,0,0,0.0
BRM_1,731,64,0.07069,0,0,0.0
BRM_1,732,311,0.34349,0,0,0.0
BRM_1,733,195,0.21537,0,0,0.0
BRM_1,734,77,0.08505,0,0,0.0
BRM_1,736,136,0.15021,0,0,0.0
BRM_1,737,11,0.01215,0,0,0.0
BRM_1,738,171,0.18887,0,0,0.0
BRM_1,739,58,0.06406,11,102,0.11266
BRM_1,740,40,0.04418,0,0,0.0
BRM_1,741,17,0.01878,0,0,0.0
BRM_1,742,7,0.00773,0,0,0.0
BRM_1,743,504,0.55666,4,3315,3.66137
BRM_1,745,9,0.00994,0,0,0.0
BRM_1,747,91,0.10051,0,0,0.0
BRM_1,748,62,0.06848,0,0,0.0
BRM_1,749,46,0.05081,0,0,0.0
BRM_1,750,37,0.04087,0,0,0.0
BRM_1,751,11,0.01215,0,0,0.0
BRM_1,752,50,0.05522,0,0,0.0
BRM_1,755,34,0.03755,0,0,0.0
BRM_1,758,89,0.0983,0,0,0.0
BRM_1,761,76,0.08394,0,0,0.0
BRM_1,762,331,0.36558,8,472,0.52132
BRM_1,763,5585,6.16854,5,1845,2.03777
BRM_1,764,52,0.05743,0,0,0.0
BRM_1,765,18,0.01988,0,0,0.0
BRM_1,767,18,0.01988,0,0,0.0
BRM_1,768,23,0.0254,0,0,0.0
BRM_1,769,145,0.16015,10,153,0.16899
BRM_1,770,14,0.01546,9,427,0.47161
BRM_1,771,68,0.0751,0,0,0.0
BRM_1,773,93,0.10272,0,0,0.0
BRM_1,774,2,0.00221,0,0,0.0
BRM_1,775,10,0.01104,0,0,0.0
BRM_1,776,89,0.0983,0,0,0.0
BRM_1,777,56,0.06185,0,0,0.0
BRM_1,778,178,0.1966,0,0,0.0
BRM_1,779,3115,3.44047,0,0,0.0
BRM_1,780,70,0.07731,0,0,0.0
BRM_1,781,168,0.18555,0,0,0.0
BRM_1,783,7,0.00773,0,0,0.0
BRM_1,784,90,0.0994,0,0,0.0
BRM_1,786,89,0.0983,0,0,0.0
BRM_10,701,616,0.74577,5,882,1.06781
BRM_10,702,126,0.15254,0,0,0.0
BRM_10,703,10,0.01211,0,0,0.0
BRM_10,705,19024,23.03176,3,15879,19.2242
BRM_10,706,71,0.08596,0,0,0.0
BRM_10,707,51,0.06174,0,0,0.0
BRM_10,708,93,0.11259,0,0,0.0
BRM_10,709,13324,16.13095,1,39006,47.22333
BRM_10,710,14,0.01695,0,0,0.0
BRM_10,712,3322,4.02184,0,0,0.0
BRM_10,714,429,0.51938,0,0,0.0
BRM_10,715,14,0.01695,0,0,0.0
BRM_10,717,18,0.02179,0,0,0.0
BRM_10,718,19,0.023,0,0,0.0
BRM_10,719,370,0.44795,8,329,0.39831
BRM_10,721,94,0.1138,0,0,0.0
BRM_10,722,15,0.01816,0,0,0.0
BRM_10,723,12,0.01453,0,0,0.0
BRM_10,724,15,0.01816,0,0,0.0
BRM_10,725,19,0.023,0,0,0.0
BRM_10,726,25534,30.91321,2,16230,19.64915
BRM_10,727,121,0.14649,0,0,0.0
BRM_10,728,45,0.05448,0,0,0.0
BRM_10,729,19,0.023,0,0,0.0
BRM_10,731,96,0.11622,0,0,0.0
BRM_10,732,184,0.22276,0,0,0.0
BRM_10,733,35,0.04237,0,0,0.0
BRM_10,734,83,0.10049,0,0,0.0
BRM_10,736,133,0.16102,0,0,0.0
BRM_10,737,6,0.00726,0,0,0.0
BRM_10,738,505,0.61139,10,172,0.20823
BRM_10,739,24,0.02906,0,0,0.0
BRM_10,740,68,0.08233,0,0,0.0
BRM_10,741,30,0.03632,0,0,0.0
BRM_10,742,14,0.01695,0,0,0.0
BRM_10,743,334,0.40436,7,450,0.5448
BRM_10,745,13,0.01574,0,0,0.0
BRM_10,747,190,0.23003,0,0,0.0
BRM_10,748,98,0.11865,0,0,0.0
BRM_10,749,171,0.20702,0,0,0.0
BRM_10,750,47,0.0569,0,0,0.0
BRM_10,751,4,0.00484,0,0,0.0
BRM_10,752,106,0.12833,0,0,0.0
BRM_10,755,20,0.02421,0,0,0.0
BRM_10,758,192,0.23245,0,0,0.0
BRM_10,761,250,0.30267,0,0,0.0
BRM_10,762,421,0.50969,6,650,0.78693
BRM_10,763,9441,11.42992,4,3094,3.74581
BRM_10,764,69,0.08354,0,0,0.0
BRM_10,765,26,0.03148,0,0,0.0
BRM_10,767,29,0.03511,0,0,0.0
BRM_10,768,32,0.03874,0,0,0.0
BRM_10,769,172,0.20823,9,307,0.37168
BRM_10,770,16,0.01937,0,0,0.0
BRM_10,771,95,0.11501,0,0,0.0
BRM_10,773,106,0.12833,0,0,0.0
BRM_10,774,10,0.01211,0,0,0.0
BRM_10,775,33,0.03995,0,0,0.0
BRM_10,776,155,0.18765,0,0,0.0
BRM_10,777,62,0.07506,0,0,0.0
BRM_10,778,292,0.35352,0,0,0.0
BRM_10,779,119,0.14407,0,0,0.0
BRM_10,780,102,0.12349,0,0,0.0
BRM_10,781,141,0.1707,0,0,0.0
BRM_10,783,9,0.0109,0,0,0.0
BRM_10,784,147,0.17797,0,0,0.0
BRM_10,786,80,0.09685,0,0,0.0
BRM_2,701,382,0.43221,9,420,0.4752
BRM_2,702,111,0.12559,0,0,0.0
BRM_2,703,14,0.01584,0,0,0.0
BRM_2,705,16471,18.63594,3,10813,12.23425
BRM_2,706,72,0.08146,0,0,0.0
BRM_2,707,39,0.04413,0,0,0.0
BRM_2,708,83,0.09391,0,0,0.0
BRM_2,709,24492,27.71121,1,46729,52.87103
BRM_2,710,7,0.00792,0,0,0.0
BRM_2,712,211,0.23873,0,0,0.0
BRM_2,714,265,0.29983,0,0,0.0
BRM_2,715,10,0.01131,0,0,0.0
BRM_2,717,10,0.01131,0,0,0.0
BRM_2,718,18,0.02037,0,0,0.0
BRM_2,719,328,0.37111,7,620,0.70149
BRM_2,721,118,0.13351,0,0,0.0
BRM_2,722,10,0.01131,0,0,0.0
BRM_2,723,6,0.00679,0,0,0.0
BRM_2,724,22,0.02489,0,0,0.0
BRM_2,725,12,0.01358,0,0,0.0
BRM_2,726,27119,30.6835,2,16740,18.94029
BRM_2,727,182,0.20592,0,0,0.0
BRM_2,728,27,0.03055,0,0,0.0
BRM_2,729,17,0.01923,0,0,0.0
BRM_2,731,53,0.05997,0,0,0.0
BRM_2,732,353,0.3994,0,0,0.0
BRM_2,733,69,0.07807,0,0,0.0
BRM_2,734,271,0.30662,0,0,0.0
BRM_2,736,266,0.30096,0,0,0.0
BRM_2,737,5,0.00566,0,0,0.0
BRM_2,738,215,0.24326,0,0,0.0
BRM_2,739,75,0.08486,6,918,1.03866
BRM_2,740,85,0.09617,0,0,0.0
BRM_2,741,47,0.05318,0,0,0.0
BRM_2,742,5,0.00566,0,0,0.0
BRM_2,743,344,0.38922,4,3955,4.47484
BRM_2,745,15,0.01697,0,0,0.0
BRM_2,747,134,0.15161,0,0,0.0
BRM_2,748,75,0.08486,0,0,0.0
BRM_2,749,59,0.06675,0,0,0.0
BRM_2,750,45,0.05091,0,0,0.0
BRM_2,751,10,0.01131,0,0,0.0
BRM_2,752,74,0.08373,0,0,0.0
BRM_2,755,21,0.02376,0,0,0.0
BRM_2,758,84,0.09504,0,0,0.0
BRM_2,761,344,0.38922,10,212,0.23987
BRM_2,762,250,0.28286,8,440,0.49783
BRM_2,763,4438,5.02133,5,1324,1.49803
BRM_2,764,49,0.05544,0,0,0.0
BRM_2,765,35,0.0396,0,0,0.0
BRM_2,767,12,0.01358,0,0,0.0
BRM_2,768,46,0.05205,0,0,0.0
BRM_2,769,119,0.13464,11,113,0.12785
BRM_2,770,14,0.01584,0,0,0.0
BRM_2,771,102,0.11541,0,0,0.0
BRM_2,773,109,0.12333,0,0,0.0
BRM_2,774,8,0.00905,0,0,0.0
BRM_2,775,24,0.02715,0,0,0.0
BRM_2,776,607,0.68678,0,0,0.0
BRM_2,777,61,0.06902,0,0,0.0
BRM_2,778,3409,3.85708,0,0,0.0
BRM_2,779,127,0.14369,0,0,0.0
BRM_2,780,81,0.09165,0,0,0.0
BRM_2,781,97,0.10975,0,0,0.0
BRM_2,783,7,0.00792,0,0,0.0
BRM_2,784,88,0.09957,0,0,0.0
BRM_2,786,92,0.10409,0,0,0.0
BRM_3,701,325,0.38727,9,276,0.32888
BRM_3,702,168,0.20019,0,0,0.0
BRM_3,703,20,0.02383,0,0,0.0
BRM_3,705,19058,22.70972,3,15313,18.24714
BRM_3,706,85,0.10129,0,0,0.0
BRM_3,707,41,0.04886,0,0,0.0
BRM_3,708,103,0.12274,0,0,0.0
BRM_3,709,20679,24.64133,1,38468,45.83889
BRM_3,710,9,0.01072,0,0,0.0
BRM_3,712,89,0.10605,0,0,0.0
BRM_3,714,3059,3.64514,0,0,0.0
BRM_3,715,22,0.02622,0,0,0.0
BRM_3,717,18,0.02145,0,0,0.0
BRM_3,718,17,0.02026,0,0,0.0
BRM_3,719,262,0.3122,7,473,0.56363
BRM_3,721,89,0.10605,0,0,0.0
BRM_3,722,10,0.01192,0,0,0.0
BRM_3,723,2,0.00238,0,0,0.0
BRM_3,724,17,0.02026,0,0,0.0
BRM_3,725,13,0.01549,0,0,0.0
BRM_3,726,26562,31.65157,2,20017,23.85248
BRM_3,727,117,0.13942,0,0,0.0
BRM_3,728,177,0.21092,0,0,0.0
BRM_3,729,13,0.01549,0,0,0.0
BRM_3,731,125,0.14895,0,0,0.0
BRM_3,732,356,0.42421,0,0,0.0
BRM_3,733,36,0.0429,0,0,0.0
BRM_3,734,49,0.05839,0,0,0.0
BRM_3,736,173,0.20615,0,0,0.0
BRM_3,737,12,0.0143,11,164,0.19542
BRM_3,738,199,0.23713,0,0,0.0
BRM_3,739,27,0.03217,0,0,0.0
BRM_3,740,71,0.0846,0,0,0.0
BRM_3,741,25,0.02979,0,0,0.0
BRM_3,742,11,0.01311,0,0,0.0
BRM_3,743,276,0.32888,5,797,0.94971
BRM_3,745,12,0.0143,0,0,0.0
BRM_3,747,109,0.12989,0,0,0.0
BRM_3,748,71,0.0846,0,0,0.0
BRM_3,749,56,0.06673,8,291,0.34676
BRM_3,750,58,0.06911,0,0,0.0
BRM_3,751,18,0.02145,0,0,0.0
BRM_3,752,106,0.12631,0,0,0.0
BRM_3,755,31,0.03694,0,0,0.0
BRM_3,758,150,0.17874,0,0,0.0
BRM_3,761,184,0.21926,10,248,0.29552
BRM_3,762,398,0.47426,6,537,0.6399
BRM_3,763,3225,3.84295,4,1410,1.68017
BRM_3,764,65,0.07745,0,0,0.0
BRM_3,765,20,0.02383,0,0,0.0
BRM_3,767,37,0.04409,0,0,0.0
BRM_3,768,47,0.05601,0,0,0.0
BRM_3,769,122,0.14538,12,67,0.07984
BRM_3,770,17,0.02026,0,0,0.0
BRM_3,771,143,0.1704,0,0,0.0
BRM_3,773,106,0.12631,0,0,0.0
BRM_3,774,10,0.01192,0,0,0.0
BRM_3,775,20,0.02383,0,0,0.0
BRM_3,776,541,0.64466,0,0,0.0
BRM_3,777,84,0.1001,0,0,0.0
BRM_3,778,192,0.22879,0,0,0.0
BRM_3,779,158,0.18827,0,0,0.0
BRM_3,780,80,0.09533,0,0,0.0
BRM_3,781,239,0.2848,0,0,0.0
BRM_3,783,5,0.00596,0,0,0.0
BRM_3,784,135,0.16087,0,0,0.0
BRM_3,786,116,0.13823,0,0,0.0
BRM_4,701,419,0.51002,6,427,0.51976
BRM_4,702,172,0.20937,0,0,0.0
BRM_4,703,13,0.01582,0,0,0.0
BRM_4,705,27934,34.00241,2,24054,29.27952
BRM_4,706,52,0.0633,0,0,0.0
BRM_4,707,65,0.07912,0,0,0.0
BRM_4,708,91,0.11077,0,0,0.0
BRM_4,709,12487,15.19969,1,37706,45.89729
BRM_4,710,7,0.00852,0,0,0.0
BRM_4,712,223,0.27144,0,0,0.0
BRM_4,714,213,0.25927,0,0,0.0
BRM_4,715,15,0.01826,0,0,0.0
BRM_4,717,8,0.00974,0,0,0.0
BRM_4,718,20,0.02434,0,0,0.0
BRM_4,719,376,0.45768,7,310,0.37734
BRM_4,721,100,0.12172,0,0,0.0
BRM_4,722,4,0.00487,0,0,0.0
BRM_4,723,4,0.00487,0,0,0.0
BRM_4,724,23,0.028,0,0,0.0
BRM_4,725,18,0.02191,0,0,0.0
BRM_4,726,22153,26.96554,3,11965,14.56429
BRM_4,727,219,0.26658,0,0,0.0
BRM_4,728,22,0.02678,0,0,0.0
BRM_4,729,17,0.02069,0,0,0.0
BRM_4,731,63,0.07669,0,0,0.0
BRM_4,732,142,0.17285,0,0,0.0
BRM_4,733,110,0.1339,0,0,0.0
BRM_4,734,39,0.04747,0,0,0.0
BRM_4,736,457,0.55628,0,0,0.0
BRM_4,737,7,0.00852,9,86,0.10468
BRM_4,738,324,0.39439,0,0,0.0
BRM_4,739,19,0.02313,0,0,0.0
BRM_4,740,54,0.06573,0,0,0.0
BRM_4,741,23,0.028,0,0,0.0
BRM_4,742,7,0.00852,0,0,0.0
BRM_4,743,426,0.51854,4,1210,1.47286
BRM_4,745,5,0.00609,0,0,0.0
BRM_4,747,2722,3.31333,0,0,0.0
BRM_4,748,79,0.09616,0,0,0.0
BRM_4,749,65,0.07912,0,0,0.0
BRM_4,750,35,0.0426,0,0,0.0
BRM_4,751,8,0.00974,0,0,0.0
BRM_4,752,158,0.19232,0,0,0.0
BRM_4,755,167,0.20328,0,0,0.0
BRM_4,758,125,0.15216,0,0,0.0
BRM_4,761,125,0.15216,11,0,0.0
BRM_4,762,192,0.23371,8,216,0.26292
BRM_4,763,4464,5.43376,5,1007,1.22576
BRM_4,764,67,0.08156,0,0,0.0
BRM_4,765,24,0.02921,0,0,0.0
BRM_4,767,17,0.02069,0,0,0.0
BRM_4,768,22,0.02678,0,0,0.0
BRM_4,769,138,0.16798,10,78,0.09494
BRM_4,770,7,0.00852,0,0,0.0
BRM_4,771,90,0.10955,0,0,0.0
BRM_4,773,128,0.15581,0,0,0.0
BRM_4,774,10,0.01217,0,0,0.0
BRM_4,775,29,0.0353,0,0,0.0
BRM_4,776,367,0.44673,0,0,0.0
BRM_4,777,58,0.0706,0,0,0.0
BRM_4,778,170,0.20693,0,0,0.0
BRM_4,779,1185,1.44243,0,0,0.0
BRM_4,780,70,0.08521,0,0,0.0
BRM_4,781,203,0.2471,0,0,0.0
BRM_4,783,6,0.0073,0,0,0.0
BRM_4,784,167,0.20328,0,0,0.0
BRM_4,786,58,0.0706,0,0,0.0
BRM_5,701,491,0.54607,4,1731,1.92515
BRM_5,702,181,0.2013,0,0,0.0
BRM_5,703,23,0.02558,0,0,0.0
BRM_5,705,24637,27.40032,2,17144,19.0669
BRM_5,706,57,0.06339,0,0,0.0
BRM_5,707,51,0.05672,0,0,0.0
BRM_5,708,95,0.10566,0,0,0.0
BRM_5,709,19142,21.289,1,47746,53.10126
BRM_5,710,3,0.00334,0,0,0.0
BRM_5,712,776,0.86304,0,0,0.0
BRM_5,714,3242,3.60563,0,0,0.0
BRM_5,715,14,0.01557,0,0,0.0
BRM_5,717,9,0.01001,0,0,0.0
BRM_5,718,26,0.02892,0,0,0.0
BRM_5,719,432,0.48045,9,169,0.18796
BRM_5,721,86,0.09565,0,0,0.0
BRM_5,722,17,0.01891,0,0,0.0
BRM_5,723,4,0.00445,0,0,0.0
BRM_5,724,28,0.03114,0,0,0.0
BRM_5,725,20,0.02224,0,0,0.0
BRM_5,726,26625,29.6113,3,14179,15.76934
BRM_5,727,159,0.17683,0,0,0.0
BRM_5,728,230,0.2558,0,0,0.0
BRM_5,729,13,0.01446,0,0,0.0
BRM_5,731,49,0.0545,0,0,0.0
BRM_5,732,293,0.32586,0,0,0.0
BRM_5,733,26,0.02892,0,0,0.0
BRM_5,734,50,0.05561,0,0,0.0
BRM_5,736,156,0.1735,0,0,0.0
BRM_5,737,14,0.01557,0,0,0.0
BRM_5,738,336,0.37369,0,0,0.0
BRM_5,739,15,0.01668,0,0,0.0
BRM_5,740,74,0.0823,0,0,0.0
BRM_5,741,28,0.03114,0,0,0.0
BRM_5,742,16,0.01779,10,61,0.06784
BRM_5,743,345,0.3837,7,832,0.92532
